record_num,route_number,id,bearing,current_status,current_stop_sequence,direction_id,label,latitude,longitude,occupancy_status,speed,updated_at,group_diff
24920,1,y1774,219,IN_TRANSIT_TO,1,0,1774,42.33172888,-71.08203543,MANY_SEATS_AVAILABLE,,11/2/2022 22:40,0
24929,1,y1774,224,IN_TRANSIT_TO,1,0,1774,42.33140844,-71.08238436,MANY_SEATS_AVAILABLE,,11/2/2022 22:40,0
24938,1,y1774,224,IN_TRANSIT_TO,1,0,1774,42.33140844,-71.08238436,MANY_SEATS_AVAILABLE,,11/2/2022 22:40,0
24947,1,y1774,221,IN_TRANSIT_TO,1,0,1774,42.33099516,-71.08288384,MANY_SEATS_AVAILABLE,,11/2/2022 22:40,0
24956,1,y1774,226,IN_TRANSIT_TO,1,0,1774,42.33078733,-71.08311731,MANY_SEATS_AVAILABLE,,11/2/2022 22:40,0
24965,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.33061179,-71.08336169,,,11/2/2022 22:41,0
24974,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.33061179,-71.08336169,,,11/2/2022 22:41,0
24983,1,y1774,231,IN_TRANSIT_TO,1,0,1774,42.33034193,-71.08376794,,,11/2/2022 22:41,0
24992,1,y1774,219,IN_TRANSIT_TO,1,0,1774,42.33022723,-71.0839015,,,11/2/2022 22:41,0
25001,1,y1774,212,IN_TRANSIT_TO,1,0,1774,42.3300406,-71.08418983,,,11/2/2022 22:41,0
25010,1,y1774,180,IN_TRANSIT_TO,1,0,1774,42.32994,-71.08435,,,11/2/2022 22:41,0
25019,1,y1774,103,IN_TRANSIT_TO,1,0,1774,42.32988084,-71.08397348,,,11/2/2022 22:42,0
25028,1,y1774,125,IN_TRANSIT_TO,1,0,1774,42.32991058,-71.08371157,,,11/2/2022 22:42,0
25037,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:42,0
25046,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:42,0
25055,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:42,0
25064,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:42,0
25073,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32986,-71.08365,,,11/2/2022 22:42,0
25082,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32986,-71.08365,,,11/2/2022 22:42,0
25091,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32986,-71.08365,,,11/2/2022 22:42,0
25100,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32986,-71.08365,,,11/2/2022 22:42,0
25109,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32986,-71.08365,,,11/2/2022 22:42,0
25118,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25127,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25136,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25145,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25154,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25163,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:43,0
25172,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25182,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25192,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25202,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25212,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25222,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32987,-71.08366,,,11/2/2022 22:44,0
25232,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32989,-71.08366,,,11/2/2022 22:45,0
25242,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32989,-71.08366,,,11/2/2022 22:45,0
25252,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32989,-71.08366,,,11/2/2022 22:45,0
25262,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32989,-71.08366,,,11/2/2022 22:45,0
25272,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32989,-71.08366,,,11/2/2022 22:45,0
25282,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.3299,-71.08366,,,11/2/2022 22:47,0
25292,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.3299,-71.08366,,,11/2/2022 22:47,0
25302,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.3299,-71.08366,,,11/2/2022 22:47,0
25312,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.3299,-71.08366,,,11/2/2022 22:47,0
25322,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:47,0
25332,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:47,0
25342,1,y1774,0,IN_TRANSIT_TO,1,0,1774,42.329953,-71.08371539,,,11/2/2022 22:47,0
25351,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25360,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25369,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25378,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25387,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25396,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25405,1,y1774,90,IN_TRANSIT_TO,1,0,1774,42.32991,-71.08366,,,11/2/2022 22:48,0
25414,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32991,-71.08366,,,11/2/2022 22:49,0
25423,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32991,-71.08366,,,11/2/2022 22:49,0
25432,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32991,-71.08366,,,11/2/2022 22:49,0
25441,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32991,-71.08366,,,11/2/2022 22:49,0
25450,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25459,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25468,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25477,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25486,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25495,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25504,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:50,0
25513,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:51,0
25522,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:51,0
25531,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:51,0
25540,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:51,0
25549,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:51,0
25558,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:52,0
25567,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:52,0
25576,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:52,0
25585,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:52,0
25594,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:52,0
25603,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:52,0
25612,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:52,0
25621,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25630,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25639,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25648,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25657,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25666,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:53,0
25675,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:54,0
25684,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:54,0
25693,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:54,0
25702,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:54,0
25711,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08365,,,11/2/2022 22:54,0
25720,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25729,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25738,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25747,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25756,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25765,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:55,0
25774,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25783,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25792,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25801,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25810,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25819,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25828,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32992,-71.08364,,,11/2/2022 22:56,0
25837,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:57,0
25846,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:57,0
25855,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:57,0
25864,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:57,0
25873,1,y1774,0,IN_TRANSIT_TO,1,1,1774,42.329953,-71.08371539,,,11/2/2022 22:57,0
25882,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25891,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25900,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25909,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25918,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25927,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08364,,,11/2/2022 22:58,0
25936,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25945,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25954,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25963,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25972,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25981,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 22:59,0
25990,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
25999,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26008,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26017,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26026,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26035,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26044,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:00,0
26053,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26062,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26071,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26080,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26089,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26098,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08364,,,11/2/2022 23:01,0
26107,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:02,0
26116,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:02,0
26125,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:02,0
26134,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26143,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26152,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26161,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26170,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26179,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26189,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26199,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26209,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32994,-71.08365,,,11/2/2022 23:03,0
26219,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08365,,,11/2/2022 23:04,0
26229,1,y1774,90,IN_TRANSIT_TO,1,1,1774,42.32993,-71.08365,,,11/2/2022 23:04,0
8,1,y1776,122,IN_TRANSIT_TO,16,1,1776,42.3387951,-71.07991756,FEW_SEATS_AVAILABLE,,11/2/2022 14:07,0
16,1,y1776,122,IN_TRANSIT_TO,16,1,1776,42.3387951,-71.07991756,FEW_SEATS_AVAILABLE,,11/2/2022 14:07,0
24,1,y1776,285,IN_TRANSIT_TO,16,1,1776,42.3387725,-71.07997649,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
32,1,y1776,140,IN_TRANSIT_TO,17,1,1776,42.33805782,-71.07900525,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
40,1,y1776,215,IN_TRANSIT_TO,17,1,1776,42.33744883,-71.07835835,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
48,1,y1776,0,IN_TRANSIT_TO,17,1,1776,42.33743925,-71.07829821,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
56,1,y1776,0,IN_TRANSIT_TO,17,1,1776,42.33743925,-71.07829821,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
64,1,y1776,0,IN_TRANSIT_TO,17,1,1776,42.33743925,-71.07829821,FEW_SEATS_AVAILABLE,,11/2/2022 14:08,0
72,1,y1776,0,IN_TRANSIT_TO,17,1,1776,42.33744061,-71.07825808,FEW_SEATS_AVAILABLE,,11/2/2022 14:09,0
80,1,y1776,132,IN_TRANSIT_TO,17,1,1776,42.33718751,-71.07794825,FEW_SEATS_AVAILABLE,,11/2/2022 14:09,0
88,1,y1776,142,IN_TRANSIT_TO,17,1,1776,42.33668317,-71.07744653,FEW_SEATS_AVAILABLE,,11/2/2022 14:09,0
96,1,y1776,0,IN_TRANSIT_TO,17,1,1776,42.33673981,-71.07736857,FEW_SEATS_AVAILABLE,,11/2/2022 14:09,0
104,1,y1776,139,IN_TRANSIT_TO,17,1,1776,42.33667203,-71.07726814,FEW_SEATS_AVAILABLE,,11/2/2022 14:09,0
112,1,y1776,141,IN_TRANSIT_TO,17,1,1776,42.3363372,-71.07680083,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
120,1,y1776,140,IN_TRANSIT_TO,18,1,1776,42.33560121,-71.0759776,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
128,1,y1776,143,IN_TRANSIT_TO,18,1,1776,42.33466385,-71.07505984,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
136,1,y1776,0,IN_TRANSIT_TO,18,1,1776,42.33461712,-71.07500761,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
144,1,y1776,0,IN_TRANSIT_TO,18,1,1776,42.33460182,-71.07500669,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
152,1,y1776,0,IN_TRANSIT_TO,18,1,1776,42.33459598,-71.07499281,FEW_SEATS_AVAILABLE,,11/2/2022 14:10,0
160,1,y1776,140,IN_TRANSIT_TO,18,1,1776,42.3341597,-71.07446209,FEW_SEATS_AVAILABLE,,11/2/2022 14:11,0
168,1,y1776,160,IN_TRANSIT_TO,19,1,1776,42.33394227,-71.07429769,FEW_SEATS_AVAILABLE,,11/2/2022 14:11,0
176,1,y1776,59,IN_TRANSIT_TO,19,1,1776,42.33396127,-71.07424894,FEW_SEATS_AVAILABLE,,11/2/2022 14:11,0
184,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33398607,-71.07418328,MANY_SEATS_AVAILABLE,,11/2/2022 14:11,0
192,1,y1776,136,IN_TRANSIT_TO,19,1,1776,42.33389745,-71.07400932,MANY_SEATS_AVAILABLE,,11/2/2022 14:11,0
200,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33371885,-71.07378218,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
208,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33370919,-71.07373039,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
216,1,y1776,135,IN_TRANSIT_TO,19,1,1776,42.33366,-71.07366,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
224,1,y1776,135,IN_TRANSIT_TO,19,1,1776,42.33366,-71.07366,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
232,1,y1776,135,IN_TRANSIT_TO,19,1,1776,42.33366,-71.07366,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
240,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.3337167,-71.07369606,MANY_SEATS_AVAILABLE,,11/2/2022 14:12,0
248,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33371546,-71.07369018,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
256,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33371546,-71.07369018,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
264,1,y1776,0,IN_TRANSIT_TO,19,1,1776,42.33371546,-71.07369018,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
272,1,y1776,228,IN_TRANSIT_TO,19,1,1776,42.33342102,-71.07385781,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
280,1,y1776,221,IN_TRANSIT_TO,20,1,1776,42.332669,-71.07462811,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
288,1,y1776,229,IN_TRANSIT_TO,20,1,1776,42.33225722,-71.07525587,MANY_SEATS_AVAILABLE,,11/2/2022 14:13,0
296,1,y1776,179,IN_TRANSIT_TO,20,1,1776,42.33167811,-71.07607127,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
304,1,y1776,190,IN_TRANSIT_TO,20,1,1776,42.33170586,-71.0760469,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
312,1,y1776,231,IN_TRANSIT_TO,20,1,1776,42.3314667,-71.07646697,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
320,1,y1776,292,IN_TRANSIT_TO,21,1,1776,42.3313943,-71.07723609,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
328,1,y1776,292,IN_TRANSIT_TO,21,1,1776,42.33177549,-71.07849275,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
336,1,y1776,0,IN_TRANSIT_TO,21,1,1776,42.33189016,-71.07895555,MANY_SEATS_AVAILABLE,,11/2/2022 14:14,0
344,1,y1776,0,IN_TRANSIT_TO,21,1,1776,42.33188187,-71.07901671,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
352,1,y1776,0,IN_TRANSIT_TO,21,1,1776,42.33188187,-71.07901671,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
360,1,y1776,270,IN_TRANSIT_TO,21,1,1776,42.33189,-71.07891,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
368,1,y1776,305,IN_TRANSIT_TO,21,1,1776,42.33190379,-71.07909306,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
376,1,y1776,303,IN_TRANSIT_TO,21,1,1776,42.33249982,-71.08039951,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
384,1,y1776,325,IN_TRANSIT_TO,22,1,1776,42.33279318,-71.0808463,MANY_SEATS_AVAILABLE,,11/2/2022 14:15,0
392,1,y1776,256,IN_TRANSIT_TO,22,1,1776,42.3328715,-71.08109878,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
400,1,y1776,225,IN_TRANSIT_TO,22,1,1776,42.33218,-71.08153,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
408,1,y1776,218,IN_TRANSIT_TO,22,1,1776,42.33159637,-71.08208924,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
416,1,y1776,222,IN_TRANSIT_TO,23,1,1776,42.33136993,-71.08236156,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
424,1,y1776,218,IN_TRANSIT_TO,23,1,1776,42.33104453,-71.08273317,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
432,1,y1776,0,IN_TRANSIT_TO,23,1,1776,42.33102599,-71.08277275,MANY_SEATS_AVAILABLE,,11/2/2022 14:16,0
440,1,y1776,0,IN_TRANSIT_TO,23,1,1776,42.33102321,-71.08278109,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
448,1,y1776,212,IN_TRANSIT_TO,23,1,1776,42.33075465,-71.0832196,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
456,1,y1776,136,IN_TRANSIT_TO,23,1,1776,42.3307152,-71.08323274,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
464,1,y1776,225,IN_TRANSIT_TO,23,1,1776,42.33066,-71.08319,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
472,1,y1776,0,IN_TRANSIT_TO,23,1,1776,42.33070564,-71.08326602,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
480,1,y1776,0,IN_TRANSIT_TO,23,1,1776,42.33069938,-71.08326261,MANY_SEATS_AVAILABLE,,11/2/2022 14:17,0
488,1,y1776,0,IN_TRANSIT_TO,23,1,1776,42.33069729,-71.0832631,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
496,1,y1776,260,IN_TRANSIT_TO,23,1,1776,42.33068954,-71.08328677,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
504,1,y1776,260,IN_TRANSIT_TO,23,1,1776,42.33068954,-71.08328677,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
512,1,y1776,246,IN_TRANSIT_TO,24,1,1776,42.33056289,-71.08362092,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
520,1,y1776,0,IN_TRANSIT_TO,24,1,1776,42.33041197,-71.08372071,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
528,1,y1776,0,IN_TRANSIT_TO,24,1,1776,42.33038993,-71.08377785,MANY_SEATS_AVAILABLE,,11/2/2022 14:18,0
536,1,y1776,0,IN_TRANSIT_TO,24,1,1776,42.33039195,-71.08380596,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
544,1,y1776,0,IN_TRANSIT_TO,24,1,1776,42.33031565,-71.08401758,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
552,1,y1776,191,IN_TRANSIT_TO,1,1,1776,42.3303069,-71.08406855,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
560,1,y1776,224,IN_TRANSIT_TO,1,1,1776,42.33027833,-71.08407645,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
568,1,y1776,225,IN_TRANSIT_TO,1,1,1776,42.33011324,-71.08423692,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
576,1,y1776,194,IN_TRANSIT_TO,1,1,1776,42.3299945,-71.08440537,MANY_SEATS_AVAILABLE,,11/2/2022 14:19,0
584,1,y1776,97,IN_TRANSIT_TO,1,1,1776,42.32987876,-71.08419139,MANY_SEATS_AVAILABLE,,11/2/2022 14:20,0
592,1,y1776,0,IN_TRANSIT_TO,1,1,1776,42.32986593,-71.08407295,MANY_SEATS_AVAILABLE,,11/2/2022 14:20,0
600,1,y1776,0,IN_TRANSIT_TO,1,1,1776,42.32986384,-71.08404845,MANY_SEATS_AVAILABLE,,11/2/2022 14:20,0
